application,csha,commit link_x,excluded,Commit ID,total_files,deleted_files,testing,maintenance,build,commit message,Bug fix,Documentation,Clean up,check,Source Control,Feature Add,Merge,Refactoring,Token Replace,Tagger ID,commit link
apache-phoenix,9b285dae032d1e61bb6a804b2357151d9d1905c5,https://github.com/apache/phoenix/commit/9b285dae032d1e61bb6a804b2357151d9d1905c5,0,apache-phoenix_9b285dae032d1e61bb6a804b2357151d9d1905c5.json,5.0,0.0,1.0,1.0,0.0,support quot bulk loader add support quot escap char map reduc bulk import origin patch minor cleanup,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/9b285dae032d1e61bb6a804b2357151d9d1905c5
apache-phoenix,d2a2d72b42612fd7df72d4fe08f432d4dc8816b4,https://github.com/apache/phoenix/commit/d2a2d72b42612fd7df72d4fe08f432d4dc8816b4,0,apache-phoenix_d2a2d72b42612fd7df72d4fe08f432d4dc8816b4.json,5.0,0.0,0.0,0.0,0.0,par queri hint union,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/d2a2d72b42612fd7df72d4fe08f432d4dc8816b4
apache-phoenix,07f92732f9c6d2d9464012cebeb4cefc10da95d5,https://github.com/apache/phoenix/commit/07f92732f9c6d2d9464012cebeb4cefc10da95d5,0,apache-phoenix_07f92732f9c6d2d9464012cebeb4cefc10da95d5.json,1.0,0.0,0.0,0.0,0.0,perform issu queri compound filter specifi,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/07f92732f9c6d2d9464012cebeb4cefc10da95d5
apache-phoenix,d70f389ed65315f9b27e2a6f971a667ab4c447ae,https://github.com/apache/phoenix/commit/d70f389ed65315f9b27e2a6f971a667ab4c447ae,0,apache-phoenix_d70f389ed65315f9b27e2a6f971a667ab4c447ae.json,7.0,0.0,0.0,0.0,1.0,chang version master,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/d70f389ed65315f9b27e2a6f971a667ab4c447ae
apache-phoenix,b329e85b697575fcebcde9555c991038d14e4a3c,https://github.com/apache/phoenix/commit/b329e85b697575fcebcde9555c991038d14e4a3c,0,apache-phoenix_b329e85b697575fcebcde9555c991038d14e4a3c.json,4.0,0.0,1.0,1.0,0.0,order full pk salt tabl work,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/b329e85b697575fcebcde9555c991038d14e4a3c
apache-phoenix,b2e3018c8799f326f453983f66eaf6c4291acd0f,https://github.com/apache/phoenix/commit/b2e3018c8799f326f453983f66eaf6c4291acd0f,0,apache-phoenix_b2e3018c8799f326f453983f66eaf6c4291acd0f.json,2.0,0.0,0.0,0.0,0.0,proper handl empti famili logic tabl,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/b2e3018c8799f326f453983f66eaf6c4291acd0f
apache-phoenix,e1da2c34b987a033c2c4a8767b7fc93e0404f730,https://github.com/apache/phoenix/commit/e1da2c34b987a033c2c4a8767b7fc93e0404f730,0,apache-phoenix_e1da2c34b987a033c2c4a8767b7fc93e0404f730.json,6.0,0.0,1.0,1.0,0.0,cannot creat first connect cluster,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/e1da2c34b987a033c2c4a8767b7fc93e0404f730
apache-phoenix,abeaa74ad35e145fcae40f239437e1b5964bcd72,https://github.com/apache/phoenix/commit/abeaa74ad35e145fcae40f239437e1b5964bcd72,0,,,,,,,,,,,,,,,,,kc,
apache-phoenix,3e8b685db0b88430cfa0566302e243c96402e3bf,https://github.com/apache/phoenix/commit/3e8b685db0b88430cfa0566302e243c96402e3bf,0,apache-phoenix_3e8b685db0b88430cfa0566302e243c96402e3bf.json,9.0,0.0,0.0,0.0,0.0,client cach updat issu alter tabl statement set phoenix tabl properti,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/3e8b685db0b88430cfa0566302e243c96402e3bf
apache-phoenix,79423f8011ef35ae5c8509d67e0935fff549e80b,https://github.com/apache/phoenix/commit/79423f8011ef35ae5c8509d67e0935fff549e80b,0,apache-phoenix_79423f8011ef35ae5c8509d67e0935fff549e80b.json,1.0,0.0,0.0,0.0,0.0,wrong recov local index tabl,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/79423f8011ef35ae5c8509d67e0935fff549e80b
apache-phoenix,020bff8217f68f80cc038173ea8dc504cfb4bf9c,https://github.com/apache/phoenix/commit/020bff8217f68f80cc038173ea8dc504cfb4bf9c,0,apache-phoenix_020bff8217f68f80cc038173ea8dc504cfb4bf9c.json,4.0,0.0,0.0,1.0,0.0,fix set use,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/020bff8217f68f80cc038173ea8dc504cfb4bf9c
apache-phoenix,9d8be0e9214ba3680a81c399c5da316c1b91c99b,https://github.com/apache/phoenix/commit/9d8be0e9214ba3680a81c399c5da316c1b91c99b,0,apache-phoenix_9d8be0e9214ba3680a81c399c5da316c1b91c99b.json,1.0,0.0,0.0,0.0,0.0,high r shutdown use select queri claus use phoenix client phoenix server,1.0,1.0,1.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/9d8be0e9214ba3680a81c399c5da316c1b91c99b
apache-phoenix,ef3a7e4c404424db78afb7739de87b368a240844,https://github.com/apache/phoenix/commit/ef3a7e4c404424db78afb7739de87b368a240844,0,apache-phoenix_ef3a7e4c404424db78afb7739de87b368a240844.json,1.0,0.0,0.0,0.0,0.0,return row instead row claus get optim return empti result,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/ef3a7e4c404424db78afb7739de87b368a240844
apache-phoenix,4153c82e3b6fbc49232b6cdc2a0b98d3af05648e,https://github.com/apache/phoenix/commit/4153c82e3b6fbc49232b6cdc2a0b98d3af05648e,0,apache-phoenix_4153c82e3b6fbc49232b6cdc2a0b98d3af05648e.json,6.0,0.0,1.0,0.0,0.0,mutabl index rebuild write index version data row version,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/4153c82e3b6fbc49232b6cdc2a0b98d3af05648e
apache-phoenix,53910f9f88cd47f51f68691042306c89118b6ab3,https://github.com/apache/phoenix/commit/53910f9f88cd47f51f68691042306c89118b6ab3,0,,,,,,,,,,,,,,,,,kc,
apache-phoenix,dddcffad28c1a338e63dfa476619fec3f47db489,https://github.com/apache/phoenix/commit/dddcffad28c1a338e63dfa476619fec3f47db489,0,apache-phoenix_dddcffad28c1a338e63dfa476619fec3f47db489.json,4.0,0.0,1.0,0.0,0.0,enhanc connect phoenix support connect secur cluster,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/dddcffad28c1a338e63dfa476619fec3f47db489
apache-phoenix,e4d569cd8bda5e7c828d3bae9b12165b0272b67a,https://github.com/apache/phoenix/commit/e4d569cd8bda5e7c828d3bae9b12165b0272b67a,0,apache-phoenix_e4d569cd8bda5e7c828d3bae9b12165b0272b67a.json,1.0,0.0,0.0,0.0,0.0,fix coupl null pointer derefer,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/e4d569cd8bda5e7c828d3bae9b12165b0272b67a
apache-phoenix,eaa7fbfde9f45c635cc11d524977d54485c9ea8d,https://github.com/apache/phoenix/commit/eaa7fbfde9f45c635cc11d524977d54485c9ea8d,0,apache-phoenix_eaa7fbfde9f45c635cc11d524977d54485c9ea8d.json,2.0,0.0,0.0,1.0,0.0,make upgrad x work,1.0,1.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/eaa7fbfde9f45c635cc11d524977d54485c9ea8d
apache-phoenix,2cb617f352048179439d242d1165a9ffb39ad81c,https://github.com/apache/phoenix/commit/2cb617f352048179439d242d1165a9ffb39ad81c,0,apache-phoenix_2cb617f352048179439d242d1165a9ffb39ad81c.json,20.0,0.0,1.0,1.0,0.0,support fetch next n row cursor,1.0,1.0,1.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/2cb617f352048179439d242d1165a9ffb39ad81c
apache-phoenix,c2e85f2131669c381e61cc3d6982ab66e4ed63b9,https://github.com/apache/phoenix/commit/c2e85f2131669c381e61cc3d6982ab66e4ed63b9,0,apache-phoenix_c2e85f2131669c381e61cc3d6982ab66e4ed63b9.json,3.0,0.0,1.0,0.0,0.0,deadlock,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/c2e85f2131669c381e61cc3d6982ab66e4ed63b9
apache-phoenix,6f9cca433d8acad980d98f3c0e31dea1d7e4e743,https://github.com/apache/phoenix/commit/6f9cca433d8acad980d98f3c0e31dea1d7e4e743,0,apache-phoenix_6f9cca433d8acad980d98f3c0e31dea1d7e4e743.json,1.0,0.0,0.0,0.0,0.0,bug calcul batch,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/6f9cca433d8acad980d98f3c0e31dea1d7e4e743
apache-phoenix,8f5c8cfbd1c1f7894e4cc88e2257d245d1d8c3bf,https://github.com/apache/phoenix/commit/8f5c8cfbd1c1f7894e4cc88e2257d245d1d8c3bf,0,apache-phoenix_8f5c8cfbd1c1f7894e4cc88e2257d245d1d8c3bf.json,8.0,0.0,1.0,0.0,0.0,order work second column compound key,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/8f5c8cfbd1c1f7894e4cc88e2257d245d1d8c3bf
apache-phoenix,a33811cae4d4a0174ed5c3c19502af1871cf732c,https://github.com/apache/phoenix/commit/a33811cae4d4a0174ed5c3c19502af1871cf732c,0,apache-phoenix_a33811cae4d4a0174ed5c3c19502af1871cf732c.json,2.0,0.0,0.0,0.0,0.0,revert fast fail pas wrong quorum string cluster start yet revert commit,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/a33811cae4d4a0174ed5c3c19502af1871cf732c
apache-phoenix,1c3387d0eb2fcec2423dda029aa65ca66f547416,https://github.com/apache/phoenix/commit/1c3387d0eb2fcec2423dda029aa65ca66f547416,0,,,,,,,,,,,,,,,,,kc,
apache-phoenix,cd75ada38f9016427bd3d44f5afda1283bca981a,https://github.com/apache/phoenix/commit/cd75ada38f9016427bd3d44f5afda1283bca981a,0,apache-phoenix_cd75ada38f9016427bd3d44f5afda1283bca981a.json,2.0,0.0,0.0,1.0,0.0,better err messag import suppli clear error messag import suppli tabl name match exist tabl name,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/cd75ada38f9016427bd3d44f5afda1283bca981a
apache-phoenix,f7142879f33cae236e0530a8ed4eeaad1542d66a,https://github.com/apache/phoenix/commit/f7142879f33cae236e0530a8ed4eeaad1542d66a,0,apache-phoenix_f7142879f33cae236e0530a8ed4eeaad1542d66a.json,1.0,0.0,0.0,0.0,0.0,except ad new column base tabl view diverg,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/f7142879f33cae236e0530a8ed4eeaad1542d66a
apache-phoenix,334eb15b4a7a80ce8d4e1c1dc09b7724663fc4da,https://github.com/apache/phoenix/commit/334eb15b4a7a80ce8d4e1c1dc09b7724663fc4da,0,apache-phoenix_334eb15b4a7a80ce8d4e1c1dc09b7724663fc4da.json,2.0,0.0,0.0,0.0,0.0,sequenc tabl region open fail properti set attempt configur,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/334eb15b4a7a80ce8d4e1c1dc09b7724663fc4da
apache-phoenix,119f86e0c29ed6331df35028d37f6964393f122b,https://github.com/apache/phoenix/commit/119f86e0c29ed6331df35028d37f6964393f122b,0,apache-phoenix_119f86e0c29ed6331df35028d37f6964393f122b.json,3.0,0.0,0.0,0.0,0.0,column,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/119f86e0c29ed6331df35028d37f6964393f122b
apache-phoenix,2074d1f0a2dd2b03c2e3588ffd4d5f2395cc7505,https://github.com/apache/phoenix/commit/2074d1f0a2dd2b03c2e3588ffd4d5f2395cc7505,0,apache-phoenix_2074d1f0a2dd2b03c2e3588ffd4d5f2395cc7505.json,2.0,0.0,0.0,0.0,0.0,prevent loss offset,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/2074d1f0a2dd2b03c2e3588ffd4d5f2395cc7505
apache-phoenix,d4d973c7b9fd5bb6bd206c9082c4c6d53e54c59b,https://github.com/apache/phoenix/commit/d4d973c7b9fd5bb6bd206c9082c4c6d53e54c59b,0,apache-phoenix_d4d973c7b9fd5bb6bd206c9082c4c6d53e54c59b.json,2.0,0.0,0.0,0.0,0.0,liter express,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/d4d973c7b9fd5bb6bd206c9082c4c6d53e54c59b
apache-phoenix,d43adc62c22285a59f692fcd3d9567d5f287c287,https://github.com/apache/phoenix/commit/d43adc62c22285a59f692fcd3d9567d5f287c287,0,,,,,,,,,,,,,,,,,kc,
apache-phoenix,ea22dd5e00e1cf67cad2ac975c78f4aaa258d5e9,https://github.com/apache/phoenix/commit/ea22dd5e00e1cf67cad2ac975c78f4aaa258d5e9,0,apache-phoenix_ea22dd5e00e1cf67cad2ac975c78f4aaa258d5e9.json,6.0,0.0,1.0,1.0,1.0,except thrown function use,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/ea22dd5e00e1cf67cad2ac975c78f4aaa258d5e9
apache-phoenix,e6eb77121c0f543b9daf0dada6f53ea1d2518a30,https://github.com/apache/phoenix/commit/e6eb77121c0f543b9daf0dada6f53ea1d2518a30,0,apache-phoenix_e6eb77121c0f543b9daf0dada6f53ea1d2518a30.json,3.0,0.0,0.0,0.0,0.0,bulk load tool support multipl input file,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/e6eb77121c0f543b9daf0dada6f53ea1d2518a30
apache-phoenix,1e47821876af8100d5b4bc4dad03168eca7f5652,https://github.com/apache/phoenix/commit/1e47821876af8100d5b4bc4dad03168eca7f5652,0,apache-phoenix_1e47821876af8100d5b4bc4dad03168eca7f5652.json,4.0,0.0,0.0,0.0,0.0,cant valu column type unsign,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/1e47821876af8100d5b4bc4dad03168eca7f5652
apache-phoenix,bd27512666904a727adcd71b13725b02e655902b,https://github.com/apache/phoenix/commit/bd27512666904a727adcd71b13725b02e655902b,0,apache-phoenix_bd27512666904a727adcd71b13725b02e655902b.json,1.0,0.0,0.0,0.0,0.0,alway log found outstand index updat succeed,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/bd27512666904a727adcd71b13725b02e655902b
apache-phoenix,90cf5730058246914e7fc616c43f2837fd499824,https://github.com/apache/phoenix/commit/90cf5730058246914e7fc616c43f2837fd499824,0,apache-phoenix_90cf5730058246914e7fc616c43f2837fd499824.json,15.0,0.0,0.0,1.0,0.0,use guidepost byte instead region name stat primari key,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/90cf5730058246914e7fc616c43f2837fd499824
apache-phoenix,c48fee04e75fc9d08af981f1a2cc257e6cecdbdc,https://github.com/apache/phoenix/commit/c48fee04e75fc9d08af981f1a2cc257e6cecdbdc,0,apache-phoenix_c48fee04e75fc9d08af981f1a2cc257e6cecdbdc.json,3.0,0.0,0.0,0.0,0.0,index split run group queri return duplic result,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/c48fee04e75fc9d08af981f1a2cc257e6cecdbdc
apache-phoenix,89c2f27411af1ad6c230201e93ab262b7a92fca1,https://github.com/apache/phoenix/commit/89c2f27411af1ad6c230201e93ab262b7a92fca1,0,apache-phoenix_89c2f27411af1ad6c230201e93ab262b7a92fca1.json,3.0,0.0,0.0,0.0,0.0,add function add function creat split regular express pattern,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/89c2f27411af1ad6c230201e93ab262b7a92fca1
apache-phoenix,cac03056578170a82ba812aa4648e0e5b1a1bbb6,https://github.com/apache/phoenix/commit/cac03056578170a82ba812aa4648e0e5b1a1bbb6,0,apache-phoenix_cac03056578170a82ba812aa4648e0e5b1a1bbb6.json,5.0,0.0,1.0,1.0,0.0,except unpack contain array unspecifi length,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/cac03056578170a82ba812aa4648e0e5b1a1bbb6
apache-phoenix,a784bc050b841a6c1d74a3d8c15d87b8a22837c3,https://github.com/apache/phoenix/commit/a784bc050b841a6c1d74a3d8c15d87b8a22837c3,0,apache-phoenix_a784bc050b841a6c1d74a3d8c15d87b8a22837c3.json,9.0,0.0,0.0,0.0,0.0,pas guidepost updat statist call,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/a784bc050b841a6c1d74a3d8c15d87b8a22837c3
apache-phoenix,cbc27b65d9adeeef187ec74a9654eb27f5fd965e,https://github.com/apache/phoenix/commit/cbc27b65d9adeeef187ec74a9654eb27f5fd965e,0,apache-phoenix_cbc27b65d9adeeef187ec74a9654eb27f5fd965e.json,2.0,0.0,0.0,0.0,0.0,fix work index build ad column name result set also test case util,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/cbc27b65d9adeeef187ec74a9654eb27f5fd965e
apache-phoenix,016b2b96ec4afdf296967d1f2b7a2bb67b94b58e,https://github.com/apache/phoenix/commit/016b2b96ec4afdf296967d1f2b7a2bb67b94b58e,0,apache-phoenix_016b2b96ec4afdf296967d1f2b7a2bb67b94b58e.json,3.0,0.0,0.0,0.0,0.0,ensur null valu return ad trivial test exhibit problem date also similar problem call null,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/016b2b96ec4afdf296967d1f2b7a2bb67b94b58e
apache-phoenix,c25f88791c86cd65ea21810406eec199403d78aa,https://github.com/apache/phoenix/commit/c25f88791c86cd65ea21810406eec199403d78aa,0,apache-phoenix_c25f88791c86cd65ea21810406eec199403d78aa.json,16.0,0.0,1.0,1.0,0.0,differenti zero guidepost collect guidepost,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/c25f88791c86cd65ea21810406eec199403d78aa
apache-phoenix,c6080ea55539d83c5d95b26ac19d0b3823631cb3,https://github.com/apache/phoenix/commit/c6080ea55539d83c5d95b26ac19d0b3823631cb3,0,apache-phoenix_c6080ea55539d83c5d95b26ac19d0b3823631cb3.json,1.0,0.0,0.0,0.0,0.0,fail,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/c6080ea55539d83c5d95b26ac19d0b3823631cb3
apache-phoenix,492e86afc838a0d172b35e41a319c2934ac1e952,https://github.com/apache/phoenix/commit/492e86afc838a0d172b35e41a319c2934ac1e952,0,apache-phoenix_492e86afc838a0d172b35e41a319c2934ac1e952.json,2.0,0.0,0.0,0.0,0.0,duplic sequenc valu return select salt tabl,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/492e86afc838a0d172b35e41a319c2934ac1e952
apache-phoenix,dee6f9d3850e80ea6bb2bd9d002b4acba15750ea,https://github.com/apache/phoenix/commit/dee6f9d3850e80ea6bb2bd9d002b4acba15750ea,0,apache-phoenix_dee6f9d3850e80ea6bb2bd9d002b4acba15750ea.json,3.0,0.0,1.0,0.0,0.0,express primari key compil,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/dee6f9d3850e80ea6bb2bd9d002b4acba15750ea
apache-phoenix,4c0aeb0d530852bc12e5fcd930e336fb19434397,https://github.com/apache/phoenix/commit/4c0aeb0d530852bc12e5fcd930e336fb19434397,0,apache-phoenix_4c0aeb0d530852bc12e5fcd930e336fb19434397.json,11.0,0.0,1.0,1.0,0.0,may close evict even get use write anoth thread,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/4c0aeb0d530852bc12e5fcd930e336fb19434397
apache-phoenix,11206294c405ea843f0b4b81bdf12a049ba34a19,https://github.com/apache/phoenix/commit/11206294c405ea843f0b4b81bdf12a049ba34a19,0,apache-phoenix_11206294c405ea843f0b4b81bdf12a049ba34a19.json,1.0,0.0,0.0,0.0,0.0,use static constant,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/11206294c405ea843f0b4b81bdf12a049ba34a19
apache-phoenix,367662dc884433cd3e626b65e4417716966062fb,https://github.com/apache/phoenix/commit/367662dc884433cd3e626b65e4417716966062fb,0,apache-phoenix_367662dc884433cd3e626b65e4417716966062fb.json,6.0,0.0,1.0,1.0,0.0,renam move properti use exist convent,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/367662dc884433cd3e626b65e4417716966062fb
apache-phoenix,e43a5cd769b7b6b238cd3e13d508729b17641099,https://github.com/apache/phoenix/commit/e43a5cd769b7b6b238cd3e13d508729b17641099,0,apache-phoenix_e43a5cd769b7b6b238cd3e13d508729b17641099.json,14.0,1.0,0.0,0.0,0.0,replac method express better encapsul,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/e43a5cd769b7b6b238cd3e13d508729b17641099
apache-phoenix,59497d525d94addd9c9faf51ea64329c64149938,https://github.com/apache/phoenix/commit/59497d525d94addd9c9faf51ea64329c64149938,0,apache-phoenix_59497d525d94addd9c9faf51ea64329c64149938.json,8.0,0.0,1.0,0.0,0.0,unabl find hash cach salt tabl first region split,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/59497d525d94addd9c9faf51ea64329c64149938
apache-phoenix,d8f4594989c0b73945aaffec5649a0b62ac59724,https://github.com/apache/phoenix/commit/d8f4594989c0b73945aaffec5649a0b62ac59724,0,apache-phoenix_d8f4594989c0b73945aaffec5649a0b62ac59724.json,1.0,0.0,0.0,0.0,0.0,ensur releas resourc alloc client embed phoenix connect,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/d8f4594989c0b73945aaffec5649a0b62ac59724
apache-phoenix,842f8a8a8b84790ef11cf0dfd8f64b19de800bea,https://github.com/apache/phoenix/commit/842f8a8a8b84790ef11cf0dfd8f64b19de800bea,0,apache-phoenix_842f8a8a8b84790ef11cf0dfd8f64b19de800bea.json,44.0,31.0,1.0,1.0,1.0,remov modul reflect wrap done tool support work though support never complet remov extra code want support anymor,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/842f8a8a8b84790ef11cf0dfd8f64b19de800bea
apache-phoenix,6c3d50ac198dd9159fb50cfe898734db99257c10,https://github.com/apache/phoenix/commit/6c3d50ac198dd9159fb50cfe898734db99257c10,0,apache-phoenix_6c3d50ac198dd9159fb50cfe898734db99257c10.json,1.0,0.0,0.0,0.0,0.0,support null valu fix length array addendum,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/6c3d50ac198dd9159fb50cfe898734db99257c10
apache-phoenix,279eb170761dbe081a0ffe93205f3a9294f4e3ea,https://github.com/apache/phoenix/commit/279eb170761dbe081a0ffe93205f3a9294f4e3ea,0,apache-phoenix_279eb170761dbe081a0ffe93205f3a9294f4e3ea.json,2.0,0.0,0.0,0.0,0.0,push limit server distinct optim,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/279eb170761dbe081a0ffe93205f3a9294f4e3ea
apache-phoenix,424083d9f95e2e26c40b2d443c29392dda3cc084,https://github.com/apache/phoenix/commit/424083d9f95e2e26c40b2d443c29392dda3cc084,0,apache-phoenix_424083d9f95e2e26c40b2d443c29392dda3cc084.json,2.0,0.0,0.0,0.0,0.0,write transact tabl get slower region split multipl region server,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/424083d9f95e2e26c40b2d443c29392dda3cc084
apache-phoenix,243e5e22a1338aa60f22b23c64f28d7c364bb53f,https://github.com/apache/phoenix/commit/243e5e22a1338aa60f22b23c64f28d7c364bb53f,0,,,,,,,,,,,,,,,,,kc,
apache-phoenix,95aa6dbbcf9fed6970622041dbd811843a3d9235,https://github.com/apache/phoenix/commit/95aa6dbbcf9fed6970622041dbd811843a3d9235,0,apache-phoenix_95aa6dbbcf9fed6970622041dbd811843a3d9235.json,2.0,0.0,0.0,0.0,0.0,creat test sign function,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/95aa6dbbcf9fed6970622041dbd811843a3d9235
apache-phoenix,1c06c5dbd1d04b3dc67e75eb505df8d62f1a09e4,https://github.com/apache/phoenix/commit/1c06c5dbd1d04b3dc67e75eb505df8d62f1a09e4,0,apache-phoenix_1c06c5dbd1d04b3dc67e75eb505df8d62f1a09e4.json,4.0,0.0,0.0,0.0,0.0,improv perform move construct map phase reduc phase,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/1c06c5dbd1d04b3dc67e75eb505df8d62f1a09e4
apache-phoenix,0b3d9487606c5ba0c03865646a8f59c2bb793419,https://github.com/apache/phoenix/commit/0b3d9487606c5ba0c03865646a8f59c2bb793419,0,,,,,,,,,,,,,,,,,kc,
apache-phoenix,c81ca27915a51fd67120df4dc662b0ceecb882dd,https://github.com/apache/phoenix/commit/c81ca27915a51fd67120df4dc662b0ceecb882dd,0,apache-phoenix_c81ca27915a51fd67120df4dc662b0ceecb882dd.json,7.0,0.0,1.0,1.0,0.0,skip unexpect charact,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/c81ca27915a51fd67120df4dc662b0ceecb882dd
apache-phoenix,6f9f4e7e28662cd0a66f47b27db24f2f3518705e,https://github.com/apache/phoenix/commit/6f9f4e7e28662cd0a66f47b27db24f2f3518705e,0,apache-phoenix_6f9f4e7e28662cd0a66f47b27db24f2f3518705e.json,3.0,0.0,0.0,0.0,0.0,ensur initi,0.0,0.0,0.0,nc,0.0,0.0,0.0,0.0,0.0,kc,https://github.com/apache/phoenix/commit/6f9f4e7e28662cd0a66f47b27db24f2f3518705e
